Stamp, Min, Max, Current, Mean
234.245000000, 2, 3, 3.27085, 2.55639
234.277000000, 2, 3, 3.27079, 2.55882
234.311000000, 2, 3, 3.27074, 2.56123
234.345000000, 2, 3, 3.27069, 2.56363
234.377000000, 2, 3, 3.27063, 2.56601
234.411000000, 2, 3, 3.27052, 2.56837
234.443000000, 2, 3, 3.27044, 2.57072
234.479000000, 2, 3, 3.27036, 2.57305
234.511000000, 2, 3, 3.27026, 2.57537
234.543000000, 2, 3, 3.27015, 2.57767
234.579000000, 2, 3, 3.27002, 2.57996
234.611000000, 2, 3, 3.26996, 2.58223
234.645000000, 2, 3, 3.26994, 2.58448
234.679000000, 2, 3, 3.26993, 2.58672
234.711000000, 2, 3, 3.26996, 2.58895
234.745000000, 2, 3, 3.27, 2.59116
234.779000000, 2, 3, 3.27006, 2.59335
234.811000000, 2, 3, 3.26993, 2.59554
234.845000000, 2, 3, 3.26974, 2.5977
234.879000000, 2, 3, 3.26954, 2.59986
234.913000000, 2, 3, 3.2693, 2.602
234.945000000, 2, 3, 3.2691, 2.60412
234.979000000, 2, 3, 3.26892, 2.60623
235.011000000, 2, 3, 3.26849, 2.60833
235.045000000, 2, 3, 3.26811, 2.61041
235.079000000, 2, 3, 3.26762, 2.61247
235.111000000, 2, 3, 3.2672, 2.61453
235.145000000, 2, 3, 3.26675, 2.61657
235.179000000, 2, 3, 3.26638, 2.61859
235.213000000, 2, 3, 3.26592, 2.6206
235.245000000, 2, 3, 3.26557, 2.6226
235.279000000, 2, 3, 3.26516, 2.62458
235.313000000, 2, 3, 3.26472, 2.62655
235.345000000, 2, 3, 3.26436, 2.62851
235.379000000, 2, 3, 3.26396, 2.63045
235.411000000, 2, 3, 3.26396, 2.63238
235.445000000, 2, 3, 3.26396, 2.6343
235.479000000, 2, 3, 3.264, 2.63621
235.511000000, 2, 3, 3.26404, 2.63811
235.545000000, 2, 3, 3.26415, 2.63999
235.579000000, 2, 3, 3.26421, 2.64187
235.611000000, 2, 3, 3.26437, 2.64373
235.645000000, 2, 3, 3.26455, 2.64558
235.679000000, 2, 3, 3.26483, 2.64743
235.711000000, 2, 3, 3.26504, 2.64926
235.745000000, 2, 3, 3.26524, 2.65108
235.779000000, 2, 3, 3.26544, 2.65289
235.813000000, 2, 3, 3.26587, 2.6547
235.845000000, 2, 3, 3.26621, 2.65649
235.879000000, 2, 3, 3.26679, 2.65827
235.913000000, 2, 3, 3.26723, 2.66005
235.945000000, 2, 3, 3.26776, 2.66182
235.979000000, 2, 3, 3.26805, 2.66357
236.011000000, 2, 3, 3.26849, 2.66532
236.045000000, 2, 3, 3.2688, 2.66706
236.079000000, 2, 3, 3.26909, 2.66879
236.111000000, 2, 3, 3.26937, 2.67051
236.145000000, 2, 3, 3.26964, 2.67222
236.179000000, 2, 3, 3.26994, 2.67393
236.211000000, 2, 3, 3.27003, 2.67562
236.245000000, 2, 3, 3.27007, 2.6773
236.279000000, 2, 3, 3.27017, 2.67898
236.311000000, 2, 3, 3.27025, 2.68064
236.345000000, 2, 3, 3.27028, 2.6823
236.377000000, 2, 3, 3.27034, 2.68395
236.413000000, 2, 3, 3.27013, 2.68558
236.445000000, 2, 3, 3.26987, 2.68721
236.479000000, 2, 3, 3.26956, 2.68883
236.511000000, 2, 3, 3.26925, 2.69044
236.545000000, 2, 3, 3.2689, 2.69204
236.579000000, 2, 3, 3.2686, 2.69362
236.611000000, 2, 3, 3.26833, 2.6952
236.645000000, 2, 3, 3.26803, 2.69677
236.679000000, 2, 3, 3.26777, 2.69833
236.711000000, 2, 3, 3.26749, 2.69988
236.745000000, 2, 3, 3.26718, 2.70142
236.779000000, 2, 3, 3.26687, 2.70296
236.811000000, 2, 3, 3.26651, 2.70448
236.845000000, 2, 3, 3.26614, 2.70599
236.879000000, 2, 3, 3.26575, 2.7075
236.913000000, 2, 3, 3.26538, 2.70899
236.945000000, 2, 3, 3.07829, 2.70998
236.977000000, 2, 3, 3.07812, 2.71096
237.013000000, 2, 3, 3.07782, 2.71194
237.045000000, 2, 3, 2.98569, 2.71267
237.079000000, 2, 3, 2.98538, 2.71339
237.111000000, 2, 3, 2.98512, 2.7141
237.145000000, 2, 3, 2.98481, 2.71482
237.179000000, 2, 3, 2.9036, 2.71531
237.211000000, 2, 3, 2.90331, 2.7158
237.245000000, 2, 3, 2.90305, 2.71629
237.279000000, 2, 3, 2.83364, 2.7166
237.311000000, 2, 3, 2.83344, 2.7169
237.345000000, 2, 3, 2.83329, 2.7172
237.377000000, 2, 3, 2.7766, 2.71736
237.411000000, 2, 3, 2.77641, 2.71751
237.445000000, 2, 3, 2.77626, 2.71766
237.477000000, 2, 3, 2.70414, 2.71763
237.511000000, 2, 3, 2.70401, 2.71759
237.545000000, 2, 3, 2.70388, 2.71756
237.577000000, 2, 3, 2.68943, 2.71748
237.611000000, 2, 3, 2.68945, 2.71741
237.645000000, 2, 3, 2.68951, 2.71734
237.677000000, 2, 3, 2.68959, 2.71727
237.711000000, 2, 3, 2.6897, 2.7172
237.743000000, 2, 3, 2.68982, 2.71713
237.777000000, 2, 3, 2.68995, 2.71707
237.811000000, 2, 3, 2.69, 2.717
237.845000000, 2, 3, 2.69001, 2.71693
237.879000000, 2, 3, 2.69001, 2.71686
237.911000000, 2, 3, 2.69005, 2.7168
237.945000000, 2, 3, 2.6901, 2.71673
237.979000000, 2, 3, 2.69017, 2.71667
238.011000000, 2, 3, 2.68989, 2.7166
238.045000000, 2, 3, 2.68965, 2.71653
238.079000000, 2, 3, 2.68938, 2.71647
238.113000000, 2, 3, 2.68921, 2.7164
238.145000000, 2, 3, 2.68906, 2.71633
238.179000000, 2, 3, 2.68899, 2.71627
238.211000000, 2, 3, 2.68875, 2.7162
238.245000000, 2, 3, 2.68858, 2.71613
238.279000000, 2, 3, 2.68842, 2.71607
238.311000000, 2, 3, 2.68832, 2.716
238.345000000, 2, 3, 2.68822, 2.71593
238.379000000, 2, 3, 2.68811, 2.71587
238.411000000, 2, 3, 2.68813, 2.7158
238.445000000, 2, 3, 2.68816, 2.71573
238.481000000, 2, 3, 2.68825, 2.71567
238.513000000, 2, 3, 2.68834, 2.7156
238.549000000, 2, 3, 2.68847, 2.71554
238.581000000, 2, 3, 2.68862, 2.71548
238.615000000, 2, 3, 2.6886, 2.71541
238.647000000, 2, 3, 2.68859, 2.71535
238.681000000, 2, 3, 2.68861, 2.71529
238.715000000, 2, 3, 2.68868, 2.71522
238.747000000, 2, 3, 2.68873, 2.71516
238.781000000, 2, 3, 2.68882, 2.7151
238.813000000, 2, 3, 2.68879, 2.71504
238.847000000, 2, 3, 2.68872, 2.71498
238.881000000, 2, 3, 2.6887, 2.71492
238.913000000, 2, 3, 2.68871, 2.71486
238.947000000, 2, 3, 2.68871, 2.7148
238.981000000, 2, 3, 2.68877, 2.71474
239.015000000, 2, 3, 2.68863, 2.71468
239.049000000, 2, 3, 2.68848, 2.71462
239.081000000, 2, 3, 2.6884, 2.71456
239.115000000, 2, 3, 2.68839, 2.7145
239.149000000, 2, 3, 2.68834, 2.71444
239.183000000, 2, 3, 2.68834, 2.71438
239.215000000, 2, 3, 2.68828, 2.71432
239.249000000, 2, 3, 2.68829, 2.71426
239.283000000, 2, 3, 2.68826, 2.7142
239.315000000, 2, 3, 2.68827, 2.71414
239.349000000, 2, 3, 2.6883, 2.71409
239.385000000, 2, 3, 2.68833, 2.71403
239.419000000, 2, 3, 2.6885, 2.71397
239.451000000, 2, 3, 2.68867, 2.71392
239.485000000, 2, 3, 2.68887, 2.71386
239.519000000, 2, 3, 2.68903, 2.7138
239.551000000, 2, 3, 2.68926, 2.71375
239.585000000, 2, 3, 2.68944, 2.7137
239.619000000, 2, 3, 2.68957, 2.71364
239.651000000, 2, 3, 2.68971, 2.71359
239.685000000, 2, 3, 2.68985, 2.71354
239.719000000, 2, 3, 2.69002, 2.71349
239.753000000, 2, 3, 2.69016, 2.71344
239.785000000, 2, 3, 2.69032, 2.71339
239.817000000, 2, 3, 2.69052, 2.71334
239.853000000, 2, 3, 2.69074, 2.71329
239.885000000, 2, 3, 2.69093, 2.71324
239.919000000, 2, 3, 2.69116, 2.71319
239.953000000, 2, 3, 2.69138, 2.71314
239.985000000, 2, 3, 2.69162, 2.7131
240.019000000, 2, 3, 2.69185, 2.71305
240.051000000, 2, 3, 2.69205, 2.71301
240.085000000, 2, 3, 2.6923, 2.71296
240.119000000, 2, 3, 2.69251, 2.71292
240.151000000, 2, 3, 2.69271, 2.71288
240.185000000, 2, 3, 2.69292, 2.71283
240.219000000, 2, 3, 2.69331, 2.71279
240.251000000, 2, 3, 2.69365, 2.71275
240.287000000, 2, 3, 2.69395, 2.71271
240.319000000, 2, 3, 2.69422, 2.71267
240.351000000, 2, 3, 2.69445, 2.71264
240.387000000, 2, 3, 2.69462, 2.7126
240.419000000, 2, 3, 2.695, 2.71256
240.453000000, 2, 3, 2.69524, 2.71253
240.487000000, 2, 3, 2.69557, 2.71249
240.519000000, 2, 3, 2.69576, 2.71245
240.553000000, 2, 3, 2.6959, 2.71242
240.587000000, 2, 3, 2.69604, 2.71239
240.621000000, 2, 3, 2.69609, 2.71235
240.653000000, 2, 3, 2.69603, 2.71232
240.687000000, 2, 3, 2.69591, 2.71229
240.721000000, 2, 3, 2.69576, 2.71225
240.753000000, 2, 3, 2.69557, 2.71222
240.787000000, 2, 3, 2.69534, 2.71218
240.819000000, 2, 3, 2.69506, 2.71215
240.853000000, 2, 3, 2.69475, 2.71211
240.885000000, 2, 3, 2.69445, 2.71208
240.921000000, 2, 3, 2.69404, 2.71204
240.953000000, 2, 3, 2.69361, 2.712
240.985000000, 2, 3, 2.69329, 2.71196
241.019000000, 2, 3, 2.69334, 2.71193
241.053000000, 2, 3, 2.69375, 2.71189
241.087000000, 2, 3, 2.69464, 2.71186
241.119000000, 2, 3, 2.69657, 2.71183
241.151000000, 2, 3, 2.69925, 2.7118
241.189000000, 2, 3, 2.70328, 2.71178
241.221000000, 2, 3, 2.70781, 2.71178
241.257000000, 2, 3, 2.71242, 2.71178
241.291000000, 2, 3, 2.7186, 2.71179
241.325000000, 2, 3, 2.72506, 2.71182
241.359000000, 2, 3, 2.73158, 2.71186
241.391000000, 2, 3, 2.73808, 2.71191
241.429000000, 2, 3, 2.74513, 2.71197
241.461000000, 2, 3, 2.75083, 2.71205
241.495000000, 2, 3, 2.75675, 2.71214
241.527000000, 2, 3, 2.76325, 2.71224
241.563000000, 2, 3, 2.76859, 2.71235
241.595000000, 2, 3, 2.77374, 2.71247
241.627000000, 2, 3, 2.77806, 2.71259
241.663000000, 2, 3, 2.78169, 2.71273
241.695000000, 2, 3, 2.78456, 2.71287
241.729000000, 2, 3, 2.78668, 2.71301
241.763000000, 2, 3, 2.78925, 2.71316
241.795000000, 2, 3, 2.79153, 2.71331
241.829000000, 2, 3, 2.79363, 2.71346
241.863000000, 2, 3, 2.79656, 2.71362
241.895000000, 2, 3, 2.79928, 2.71379
241.929000000, 2, 3, 2.80222, 2.71396
241.963000000, 2, 3, 2.80562, 2.71413
241.995000000, 2, 3, 2.80748, 2.71431
242.029000000, 2, 3, 2.80979, 2.71449
242.063000000, 2, 3, 2.81244, 2.71468
242.097000000, 2, 3, 2.81487, 2.71487
242.129000000, 2, 3, 2.81797, 2.71506
242.163000000, 2, 3, 2.82097, 2.71526
242.197000000, 2, 3, 2.82428, 2.71547
242.231000000, 2, 3, 2.8271, 2.71568
242.263000000, 2, 3, 2.83039, 2.71589
242.297000000, 2, 3, 2.83229, 2.71611
242.331000000, 2, 3, 2.83428, 2.71633
242.363000000, 2, 3, 2.83602, 2.71655
242.397000000, 2, 3, 2.83816, 2.71678
242.431000000, 2, 3, 2.83979, 2.71701
242.465000000, 2, 3, 2.84195, 2.71724
242.497000000, 2, 3, 2.84383, 2.71747
242.531000000, 2, 3, 2.84646, 2.71771
242.565000000, 2, 3, 2.8487, 2.71795
242.597000000, 2, 3, 2.85089, 2.7182
242.631000000, 2, 3, 2.85182, 2.71844
242.665000000, 2, 3, 2.85291, 2.71869
242.697000000, 2, 3, 2.8543, 2.71894
242.731000000, 2, 3, 2.85556, 2.71919
242.765000000, 2, 3, 2.85707, 2.71944
242.797000000, 2, 3, 2.85871, 2.71969
242.831000000, 2, 3, 2.86007, 2.71995
242.865000000, 2, 3, 2.86159, 2.72021
242.897000000, 2, 3, 2.86321, 2.72047
242.931000000, 2, 3, 2.86515, 2.72073
242.965000000, 2, 3, 2.86659, 2.72099
242.997000000, 2, 3, 2.86742, 2.72125
243.031000000, 2, 3, 2.86833, 2.72152
243.065000000, 2, 3, 2.86935, 2.72178
243.097000000, 2, 3, 2.87052, 2.72205
243.131000000, 2, 3, 2.87179, 2.72232
243.165000000, 2, 3, 2.87324, 2.72259
243.199000000, 2, 3, 2.87454, 2.72286
243.231000000, 2, 3, 2.87581, 2.72313
243.265000000, 2, 3, 2.8772, 2.72341
243.299000000, 2, 3, 2.87881, 2.72368
243.331000000, 2, 3, 2.88035, 2.72396
243.365000000, 2, 3, 2.88195, 2.72424
243.399000000, 2, 3, 2.88359, 2.72452
243.431000000, 2, 3, 2.88413, 2.7248
243.465000000, 2, 3, 2.88465, 2.72508
243.499000000, 2, 3, 2.88552, 2.72536
243.531000000, 2, 3, 2.88319, 2.72564
243.565000000, 2, 3, 2.87975, 2.72591
243.599000000, 2, 3, 2.87702, 2.72617
243.631000000, 2, 3, 2.87298, 2.72643
243.665000000, 2, 3, 2.87016, 2.72668
243.699000000, 2, 3, 2.86658, 2.72692
243.731000000, 2, 3, 2.86356, 2.72716
243.765000000, 2, 3, 2.86049, 2.72739
243.797000000, 2, 3, 2.85751, 2.72761
243.831000000, 2, 3, 2.85403, 2.72783
243.865000000, 2, 3, 2.85051, 2.72804
243.899000000, 2, 3, 2.84741, 2.72825
243.931000000, 2, 3, 2.8444, 2.72845
243.963000000, 2, 3, 2.84129, 2.72864
243.999000000, 2, 3, 2.83802, 2.72883
